Test_Date,Device_Name,Brand,Model,Category,Price_USD,Battery_Life_Hours,Heart_Rate_Accuracy_Percent,Step_Count_Accuracy_Percent,Sleep_Tracking_Accuracy_Percent,Water_Resistance_Rating,User_Satisfaction_Rating,GPS_Accuracy_Meters,Connectivity_Features,Health_Sensors_Count,App_Ecosystem_Support,Performance_Score
6/23/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,549.77,652.7,95.51,98.3,75.69,IPX8,8.1,1.5,Bluetooth,10,Cross-platform,64.1
6/23/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,500.96,174.3,89.91,94.94,90.6,IPX7,8.5,,Bluetooth,3,Android/iOS,76.1
6/23/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,205.04,69.7,95.57,96.57,83.74,IP68,8.3,3.2,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,62.4
6/23/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,720.88,639.2,92.07,98.15,76.04,5ATM,8.5,4,"WiFi, Bluetooth, NFC",8,Cross-platform,62.5
6/23/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,403.27,36.1,96.83,96.03,75.43,IP68,8.1,3.4,"WiFi, Bluetooth, NFC",8,Cross-platform,60
6/23/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,738.79,56.8,94.72,97.61,83.24,IPX8,9.3,3.4,"WiFi, Bluetooth, NFC",11,iOS,63.6
6/23/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,313.22,23.6,94.55,97.45,77.07,5ATM,7.3,4.6,"WiFi, Bluetooth, NFC, LTE",8,iOS,57.7
6/23/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,411.84,109.1,94.53,96.6,74.26,IPX8,9.3,3.1,Bluetooth,5,Android/iOS,63.2
6/23/2025,Amazfit GTS 4,Amazfit,GTS 4,Smartwatch,204.49,34.5,93.39,95.3,80.87,IPX8,7.5,2.2,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,60
6/23/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,298.13,55.9,93.01,97,79.29,IPX8,7.2,4.9,"WiFi, Bluetooth, NFC",9,Android/iOS,58.1
6/23/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Smartwatch,942.75,596.2,95.49,98.8,82.73,IP68,8.7,4,"WiFi, Bluetooth, NFC",8,Cross-platform,64.7
6/23/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,489.02,218.4,93.12,93.74,77.47,IP68,8.4,3.9,Bluetooth,5,Android/iOS,62.1
6/23/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,621.21,23.5,96.63,98.09,83.84,5ATM,9,4.6,"WiFi, Bluetooth, NFC, LTE",14,Android/iOS,62.2
6/24/2025,Garmin Enduro 3,Garmin,Enduro 3,Sports Watch,151.2,1326.3,94.9,99.26,76.37,10ATM,7.9,3.2,Bluetooth,9,Cross-platform,62.8
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,387.31,183,94.29,96.97,77.59,IP68,8.1,2.8,Bluetooth,5,Android/iOS,63.1
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,124.2,85.88,93.51,71.96,IPX4,6.2,,Bluetooth,3,Cross-platform,65.6
6/24/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,374.46,35.8,95.89,94.87,81.2,IPX8,7.2,4.5,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,58.4
6/24/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,360.06,39.4,94.33,96.72,75.61,IPX8,7.4,3.3,"WiFi, Bluetooth, NFC",12,Android/iOS,58.7
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,488.93,183.5,89.96,94.84,86.2,IPX8,8.4,,Bluetooth,5,Android/iOS,75
6/24/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,569.78,31.2,92.84,96.26,82.41,IP68,8.1,3,"WiFi, Bluetooth, NFC",11,Android/iOS,60.7
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,419.5,114.7,93.15,94.85,71.22,IP68,8.5,2.5,Bluetooth,10,Cross-platform,61.3
6/24/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,933.02,269.7,93.5,98.06,77.5,IPX8,9.1,3.6,"Bluetooth, WiFi",6,Cross-platform,64.3
6/24/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,282.58,166.3,92.49,93.81,75.93,IPX4,8.1,,Bluetooth,7,Android/iOS,72.6
6/24/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,760.35,26.5,95.8,94.9,79.4,IPX8,8.2,4.3,"WiFi, Bluetooth, NFC",12,Cross-platform,59.7
6/24/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,118.6,29.4,93.82,95.34,77.59,IP68,7,4.5,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,57
6/24/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,263.16,128.1,95.7,95.96,78.36,5ATM,7.5,2.6,"Bluetooth, WiFi",5,Cross-platform,61.6
6/24/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,208.87,199.1,89.42,96.42,74.85,IPX7,8.2,,"Bluetooth, WiFi",6,Android/iOS,72.5
6/24/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,96.45,34.8,95.04,95.57,77.96,IP68,7.1,2.9,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,58.7
6/24/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,404.68,137,97.46,93.95,74.91,IPX8,8.5,5,Bluetooth,6,Cross-platform,61.3
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,285.42,185.6,97.19,93.25,71.85,5ATM,7.1,4.9,Bluetooth,9,Android/iOS,58.9
6/24/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,579.83,28.2,97.09,97.89,77.28,IPX8,9,3.6,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,61.9
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,406.26,40.1,97.28,94.3,82.96,IPX8,8.7,4.6,"WiFi, Bluetooth, NFC",10,Cross-platform,61.3
6/24/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,281.59,239.3,88.31,95.25,78.57,3ATM,8.4,,Bluetooth,6,Cross-platform,73.2
6/24/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,404.76,389.2,97.93,98.01,79.85,IP68,8.3,1.7,"WiFi, Bluetooth, NFC",9,Cross-platform,65.3
6/24/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,784.38,35.8,97.05,97.08,76.35,IP68,8.8,3.4,"WiFi, Bluetooth, NFC, LTE",15,iOS,61.5
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,240.58,149.7,97.11,93.63,77.76,IP68,7.1,3.6,Bluetooth,5,Cross-platform,60.5
6/24/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,251.57,132.3,95.05,94.17,77.06,IPX8,7.6,4.8,"Bluetooth, WiFi",7,Cross-platform,59.8
6/24/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,96.87,83.1,92.19,96.41,72.52,5ATM,7.6,3.1,"Bluetooth, WiFi",10,Cross-platform,59.1
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,306.45,188.5,90.55,94.73,90.65,IPX8,7.3,,Bluetooth,4,Cross-platform,73.8
6/24/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,722.14,67.4,96.43,94.05,82.33,IP68,8.3,4.8,"WiFi, Bluetooth, NFC",11,Android/iOS,60.8
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,288.44,50.7,97.08,95.44,80.54,5ATM,8,2.5,"WiFi, Bluetooth, NFC",15,Cross-platform,61.5
6/24/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,322.27,38.6,92.6,93.87,77.87,5ATM,7.7,3.5,"WiFi, Bluetooth, NFC",10,Cross-platform,58.7
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,240.24,115.4,94.88,96.96,77.53,IPX8,7.9,1.7,Bluetooth,5,Android/iOS,62.6
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,151.2,91.11,95.79,72.74,3ATM,6.8,,Bluetooth,2,Cross-platform,69.1
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,330.52,202,96.58,93.97,72.93,IP68,8,2.1,Bluetooth,6,Cross-platform,62.5
6/24/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,645.2,29.5,97.29,97.98,78.6,IPX8,8.8,4.6,"WiFi, Bluetooth, NFC",10,Android/iOS,61.2
6/24/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,224.26,233.8,94.25,93.9,70.03,IPX8,7.7,4.2,"Bluetooth, WiFi",7,Cross-platform,59.7
6/24/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,240.05,61,92.05,97.35,79.93,5ATM,8.4,4.3,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,60.6
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,166.4,85.69,94.05,73.02,IPX7,6.3,,Bluetooth,5,Cross-platform,67.1
6/24/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,271.6,182.8,93.65,96.74,76.27,IP68,8.5,4.5,Bluetooth,9,Cross-platform,62.3
6/24/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,781.73,68.4,95,96.79,82.92,IP68,8.6,3.3,"WiFi, Bluetooth, NFC",15,iOS,62.6
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,408.16,34.3,96.11,96.22,82.96,IP68,9.2,2.7,"WiFi, Bluetooth, NFC",13,Android/iOS,63.4
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,283.85,34.1,95.52,97,79.9,5ATM,7.7,3.2,"WiFi, Bluetooth, NFC",14,Cross-platform,60.1
6/24/2025,Amazfit GTS 4,Amazfit,GTS 4,Sports Watch,85.39,161.2,95.4,96.17,71.7,5ATM,7.2,2.8,Bluetooth,8,Android/iOS,60.5
6/24/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,500.23,62.4,95.27,96.8,75.8,IP68,8.4,3.1,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,61.1
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,314.9,42.3,95.3,96.3,81.23,IP68,7.2,4.9,"WiFi, Bluetooth, NFC",13,Cross-platform,58.4
6/24/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,583.94,21.4,92.71,94.23,79.05,IP68,9.4,4.6,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,60.7
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,300.65,181.2,85.08,95.12,86.92,IPX8,7,,Bluetooth,6,Android/iOS,71.4
6/24/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,467.98,60.1,96.35,97.4,84.93,5ATM,8.9,2.1,"WiFi, Bluetooth, NFC",10,iOS,64.4
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,159.2,87.75,93.46,75.64,3ATM,8,,Bluetooth,3,Android/iOS,71.2
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,121.4,89.3,93.79,75.92,IPX7,6,,Bluetooth,3,Android/iOS,66.7
6/24/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,503.14,61.2,95.22,94.46,76.97,5ATM,8.4,4.5,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,60
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,492.91,173.7,90.67,95.35,87.45,IPX8,8.2,,Bluetooth,4,Android/iOS,75.1
6/24/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,397.86,70.3,96.95,97.24,78.23,IPX8,7.5,3.5,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,60.3
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,491.19,23.4,95.94,94.07,83.16,IP68,8.1,5,"WiFi, Bluetooth, NFC",14,Cross-platform,59.5
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,288.22,88.1,94.36,95.2,74.91,5ATM,7.5,3,Bluetooth,10,Cross-platform,59.7
6/24/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,421.09,48.9,92.53,97.25,78.16,IPX8,9.1,1.6,"WiFi, Bluetooth, NFC",8,Android/iOS,63.1
6/24/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,458.47,22.6,95.01,97.93,76.3,5ATM,8.7,2.2,"WiFi, Bluetooth, NFC",11,iOS,61.7
6/24/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,467.52,57,95.56,94.3,76.99,IP68,9.3,2.3,"WiFi, Bluetooth, NFC",11,Cross-platform,62.9
6/24/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,433.39,59.4,93.17,93.33,83.49,IP68,9,1.8,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,63.3
6/24/2025,Garmin Enduro 3,Garmin,Enduro 3,Sports Watch,752.71,1807.6,92.82,98.28,73.82,5ATM,8.1,4.4,"Bluetooth, WiFi",7,Cross-platform,61.4
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,142.8,89.22,94.62,74.85,IPX7,6.3,,Bluetooth,5,Android/iOS,67.7
6/24/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,263.84,42.4,93.49,95.33,81.47,5ATM,7,2,"WiFi, Bluetooth, NFC",14,Android/iOS,59.6
6/24/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,864.33,321.9,92.11,98.15,72.94,IP68,9.1,2.1,Bluetooth,5,Cross-platform,64.3
6/24/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,407.46,27.6,96.29,96.57,80.32,IPX8,9,4.4,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,61.5
6/24/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,225.58,20.8,96.47,96.53,79.72,IP68,7.2,2.1,"WiFi, Bluetooth, NFC, LTE",13,iOS,59.8
6/24/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,199.9,64.1,97.83,96.65,77.42,5ATM,6.1,2,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,58.8
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,479.64,178.7,89.51,93.05,85.78,IPX7,9.3,,Bluetooth,3,Android/iOS,76.3
6/24/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,89.17,36.8,92.07,94.97,84.85,IPX8,6.5,4.6,"WiFi, Bluetooth, NFC",9,Cross-platform,57.1
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,373.63,51.9,95.97,95.29,82.79,5ATM,8.2,2.6,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,62
6/24/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,292.81,161.5,95.7,93.25,76.29,IPX8,8.3,3.6,Bluetooth,7,Android/iOS,62.2
6/24/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,765.59,31.9,94.84,93.41,84.57,IP68,8.6,4.7,"WiFi, Bluetooth, NFC",8,Cross-platform,60.6
6/24/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,179.02,104.6,94.21,93.16,73.42,IPX4,7.9,,Bluetooth,6,Cross-platform,70.4
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,362,213.6,92.49,96.42,79.1,IPX8,7.7,2.4,Bluetooth,5,Cross-platform,62.6
6/24/2025,Amazfit GTS 4,Amazfit,GTS 4,Sports Watch,154.08,151.4,95.7,94.38,73.89,5ATM,7.2,3.1,Bluetooth,6,Cross-platform,60.3
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,149.2,86.53,96.66,75.07,IPX4,7.1,,Bluetooth,3,Android/iOS,69.4
6/24/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,293.21,228.4,92.79,94.44,70.93,IPX8,7,2.7,Bluetooth,9,Cross-platform,59.6
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,124.2,90.39,94.58,75.34,3ATM,6,,Bluetooth,2,Android/iOS,67
6/24/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,267.23,52,94.33,98.32,82.61,IPX8,8,3.7,"WiFi, Bluetooth, NFC, LTE",8,iOS,61.1
6/24/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,489.57,59.4,93.15,94.75,80.41,IPX8,8.6,3.5,"WiFi, Bluetooth, NFC, LTE",15,Android/iOS,61.2
6/24/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,729.36,70.5,95.09,97.71,77.49,5ATM,9.3,4,"WiFi, Bluetooth, NFC",15,iOS,62.6
6/24/2025,Amazfit GTR 4,Amazfit,GTR 4,Smartwatch,267.43,56,92.44,93.57,79.37,IP68,8,3.3,"WiFi, Bluetooth, NFC",11,Android/iOS,59.8
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,263.35,44.1,97.4,93.33,78.36,5ATM,8.3,4.9,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,59.6
6/24/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,460.7,22.6,92.55,97.51,81.46,IP68,8.4,3.3,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,60.8
6/24/2025,Amazfit GTR 4,Amazfit,GTR 4,Smartwatch,113.24,56.7,96.68,96.87,84.13,IPX8,6.2,2.3,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,59.5
6/24/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,977.35,641.3,94.28,98.04,78.39,IP68,8.6,4.1,Bluetooth,5,Cross-platform,63.4
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,398.6,179.3,87.72,94.77,89.78,IPX7,7.7,,Bluetooth,3,Android/iOS,73.9
6/24/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,472.21,235.4,96.34,94.85,78.77,IPX8,8.2,3.3,Bluetooth,5,Cross-platform,63.1
6/24/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,298.96,57.1,95.45,96.93,78.06,IP68,8.5,3.6,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,61.3
6/24/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,305.15,190.5,87.28,95.08,91.89,IPX7,7,,Bluetooth,4,Cross-platform,72.8
6/24/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,243.06,30.8,94.2,97.8,82.99,5ATM,8.4,2.6,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,62
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,491.07,93.1,93.88,94.09,72.09,5ATM,8.5,3,"Bluetooth, WiFi",8,Cross-platform,60.7
6/24/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,323.73,35.9,95.85,96.91,83.49,5ATM,7.5,1.6,"WiFi, Bluetooth, NFC",12,Android/iOS,61.5
6/24/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,521.43,377.3,94.79,98.28,70.38,5ATM,9.3,1.7,Bluetooth,7,Cross-platform,64.9
6/24/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,244.24,36.2,95.82,96.37,81.05,IPX8,7.2,2.4,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,60
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,123.7,90.3,93.29,74.71,IPX4,8,,Bluetooth,4,Android/iOS,70.6
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,153.1,85.65,93.24,77.54,3ATM,7.5,,Bluetooth,3,Android/iOS,69.9
6/24/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,158.4,89.5,93.35,71.24,3ATM,7.4,,Bluetooth,5,Android/iOS,69.4
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,363.08,73.2,96.12,93.2,71.86,5ATM,8.5,3.9,"Bluetooth, WiFi",10,Cross-platform,59.9
6/24/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,447.86,47.2,97.84,94.28,79.37,IPX8,8.2,4.3,"WiFi, Bluetooth, NFC",12,Cross-platform,60.3
6/25/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,696.51,18.7,94.99,97.25,83.07,IP68,9.3,2.3,"WiFi, Bluetooth, NFC, LTE",15,iOS,63.6
6/25/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,129.4,85.02,94.11,70.62,IPX4,7.9,,Bluetooth,4,Android/iOS,68.8
6/25/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,392.15,48.1,93.15,96.95,84.77,IP68,7.5,4.2,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,59.8
6/25/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,121.6,85.27,94.93,73.69,3ATM,7,,Bluetooth,2,Android/iOS,67.7
6/25/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,433.07,168.2,87.85,93.77,90.04,IPX7,8.5,,Bluetooth,4,Android/iOS,75.3
6/25/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,226.84,33.9,97.99,98.3,76.11,5ATM,7,4.4,"WiFi, Bluetooth, NFC, LTE",14,iOS,58.1
6/25/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,536.73,185.9,88.83,93.9,86.9,IPX8,8.6,,Bluetooth,5,Cross-platform,75.1
6/25/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,455.26,49.1,97.07,96.41,75.59,IPX8,8.7,3.9,"WiFi, Bluetooth, NFC",8,Android/iOS,61.1
6/25/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,446.1,43.7,94.91,96.38,83.21,IP68,9.3,2,"WiFi, Bluetooth, NFC",10,Cross-platform,64.1
6/25/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,85.94,97.3,92.8,94.2,74.35,IPX7,7.7,,"Bluetooth, WiFi",10,Android/iOS,70
6/25/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,455.67,70.6,96.06,97.62,82.14,IPX8,8.8,3.8,"WiFi, Bluetooth, NFC",15,Android/iOS,62.8
6/25/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,771.59,37.3,92.95,98.07,83.94,5ATM,9.2,2.7,"WiFi, Bluetooth, NFC",11,iOS,63.4
6/25/2025,Garmin Fenix 8,Garmin,Fenix 8,Smartwatch,579.15,461.8,92.44,99.04,82.5,5ATM,8.5,2.9,"WiFi, Bluetooth, NFC",8,Cross-platform,64.6
6/25/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,312.69,222.5,94.76,95.47,75.94,5ATM,7.4,3,"Bluetooth, WiFi",9,Cross-platform,61.4
6/25/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,376.65,43,95.33,96.29,76.76,IPX8,7.1,1.9,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,59.5
6/25/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,178.73,58.4,94.05,95.22,76.78,IPX8,6.7,4.6,"WiFi, Bluetooth, NFC",11,Cross-platform,56.9
6/25/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,381.38,50.9,94.1,97,82.7,IPX8,7.4,3.6,"WiFi, Bluetooth, NFC, LTE",14,Android/iOS,59.9
6/25/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,226.96,53.6,97.41,95.16,75.01,IP68,8,3.3,"WiFi, Bluetooth, NFC",8,Cross-platform,60.1
6/25/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,211.11,85.9,94.67,95.13,70.19,5ATM,7,4.7,Bluetooth,9,Cross-platform,56.9
6/25/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,405.73,47.3,93.82,96.94,83.07,IP68,8,4.4,"WiFi, Bluetooth, NFC",9,Android/iOS,60.3
6/25/2025,Fitbit Versa 4,Fitbit,Versa 4,Sports Watch,197.32,161.2,94.55,95.98,73.31,IP68,6.9,2.6,Bluetooth,10,Cross-platform,60.3
6/25/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,439.06,266.4,93.84,98.12,76.18,IP68,9.2,1.6,"Bluetooth, WiFi",10,Cross-platform,65.6
6/25/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,451.03,40.6,92.97,93.8,81.05,IPX8,8.1,3.2,"WiFi, Bluetooth, NFC",9,Android/iOS,60.1
6/25/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,431.85,30.8,92.73,93.95,81.39,IP68,8.7,1.9,"WiFi, Bluetooth, NFC, LTE",8,Cross-platform,61.9
6/25/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,626.3,28.3,94.14,96.12,83.66,IPX8,8.4,4.3,"WiFi, Bluetooth, NFC",14,Cross-platform,60.7
6/25/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,309.17,46.8,97.73,96.23,83.92,5ATM,8.1,5,"WiFi, Bluetooth, NFC, LTE",9,Android/iOS,60.7
6/25/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,312.44,193.1,93.14,93.64,79.96,IPX8,7.7,2.6,Bluetooth,8,Cross-platform,62.2
6/25/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,491.22,64,95.8,96.74,83.07,IPX8,8.9,4.6,"WiFi, Bluetooth, NFC, LTE",8,Android/iOS,62.3
6/25/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,511.29,46.3,96.33,97.94,78.8,IP68,8.4,3.5,"WiFi, Bluetooth, NFC, LTE",11,iOS,61.4
6/25/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,152.8,89.63,95.16,76.54,IPX7,6.2,,Bluetooth,5,Android/iOS,68.3
6/25/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,490.69,68.8,96.03,96.14,78.19,IPX8,8.6,2.5,"WiFi, Bluetooth, NFC",15,Cross-platform,62.4
6/25/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,153.5,85.8,93.83,78.23,IPX7,6.2,,Bluetooth,5,Cross-platform,67.6
6/25/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,545.91,191.1,88.19,93.87,88.69,IPX7,9.4,,Bluetooth,6,Cross-platform,77
6/25/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,454.81,125.1,94.08,95.26,76.43,5ATM,8.4,3.1,Bluetooth,5,Android/iOS,62
